,name_eng,city_eng,country_eng,latitude,longitude
1489,Columbia Regional,Columbia,United States,38.818093,-92.219629
1490,Covilha,Covilha,Portugal,40.264772,-7.479958
1491,Coquimbo,Coquimbo,Uruguay,-29.967,-71.333
1492,Congo Town,Congo Town,Bahamas,24.158933,-77.589758
1493,Coolawanyah,Coolawanyah,Australia,-21.794444,117.754722
1494,Constanza,Constanza,Dominican Republic,18.9,-70.717
1495,A. Tubman,Cape Palmas,Liberia,4.367638,-7.700117
1496,Capurgana,Capurgana,Colombia,8.633333,-77.333333
1497,Chapelco,San Martin DeLos Andes,Argentina,-40.075383,-71.137294
1498,Coober Pedy,Coober Pedy,Australia,-29.04,134.720833
1499,Campeche International,Campeche,Mexico,19.816794,-90.500314
1500,Cepu,Cepu,Indonesia,-7.183,111.533
1501,Carmen De Patagones,Carmen De Patagones,Argentina,-40.778056,-62.980278
1502,Kastrup,Copenhagen,Denmark,55.617917,12.655972
1503,Cape Orford,Cape Orford,Papua New Guinea,-52,-61.06666667
1504,Chaparral,Chaparral,Colombia,3.717,-75.467
1505,Compton,Compton,United States,33.890016,-118.243683
1506,Cape Rodney,Cape Rodney,Papua New Guinea,-10.167,148.367
1507,Chamonate,Copiapo,Chile,-27.261247,-70.779222
1508,International,Campinas,Brazil,-22.859242,-47.108183
1509,Casper,Casper,United States,42.908,-106.464417
1510,St. Louis Downtown Airport,"St Louis, Il",United States,38.570724,-90.156221
1511,Cape Town International,Cape Town,South Africa,-33.964806,18.601667
1512,Cururupu,Cururupu,Brazil,-1.793333,-44.847222
1513,Joao Suassuna,Campina Grande,Brazil,-7.269917,-35.896364
1514,Culebra,Culebra,Puerto Rico,18.313289,-65.304323
1515,Canarana Airport,Canarana,Brazil,40.484278,-84.558194
1516,Shahre-kord,Shahre-kord,Iran,32.297221,50.842222
1517,Calais,Calais,France,50.960933,1.951433
1518,Cape Flattery,Cape Flattery,Australia,-14.970833,145.311667
1519,Costa Marques,Costa Marques,Brazil,-12.421061,-64.251644
1520,Caquetania,Caquetania,Colombia,1.617,-74.2
1521,Craiova,Craiova,Romania,44.318139,23.888611
1522,Collarenebri,Collarenebri,Australia,-29.521944,148.58223
1523,Cartago,Cartago,Colombia,4.758181,-75.955753
1524,Comodoro Rivadavia,Comodoro Rivadavia,Argentina,-45.785347,-67.465508
1525,Grand Strand Airport,Myrtle Beach,United States,33.81175,-78.723944
1526,Carnot,Carnot,Central African Republic,4.937,15.894
1527,Craig Municipal,Jacksonville,United States,30.336333,-81.514444
1528,Cherribah,Cherribah,Australia,-27.65,151.95
1529,Crooked Island,Crooked Island,Turks and Caicos Islands,22.745561,-74.182353
1530,Coorabie,Coorabie,Australia,-31.894444,132.296389
1531,Diosdado Macapagal International (Clark Int),Angeles City,Philippines,15.185989,120.560325
1532,Charleroi Brussels South,Brussels,Belgium,50.46,4.452778
1533,National,Catarman,Philippines,12.502417,124.635778
1534,Cromarty,Cromarty,United Kingdom,57.667,-4.033
1535,Corcoran,Corcoran,United States,36.102639,-119.594667
1536,Corpus Christi International Airport,"Corpus Christi, TX",United States,27.770361,-97.501222
1537,Caravelas,Caravelas,Brazil,-17.652283,-39.253069
1538,Ceres,Ceres,Argentina,-29.883,-61.95
1539,Corsicana,Corsicana,United States,32.028056,-96.400583
1540,Municipal,Crossett,United States,33.178333,-91.880188
1541,Carriacou Is,Carriacou Is,Saint Vincent and the Grenadines,12.476944,-61.472222
1542,Crotone,Crotone,Italy,38.997225,17.080169
1543,Yeager,Charleston,United States,38.373139,-81.593194
1544,Roscoe Turner,Corinth,United States,34.914968,-88.603484
1545,Carlton Hill,Carlton Hill,Australia,-15.501944,128.533888
1546,Turkmenabad,Turkmenabad,Turkmenistan,39.083333,63.613333
1547,Isle Of Colonsay,Isle Of Colonsay,United Kingdom,56.059,-6.244
1548,Caransebes,Caransebes,Romania,45.42,22.253333
1549,Canas,Canas,Costa Rica,10.433,-85.1
1550,Cresswell Downs,Cresswell Downs,Australia,-17.948,135.916
1551,Crested Butte,Crested Butte,United States,38.851937,-106.932821
1552,Creil,Creil,France,49.253611,2.519167
1553,Solovky,Solovetsky,Russian Federation,65.029444,35.733333
1554,David,Phoenix,United States,-28.882778,153.066944
1555,Cape St Jacques,Cape St Jacques,Vietnam,10.35,107.067
1556,Cap Skirring,Cap Skirring,Senegal,12.4102,-16.746125
1557,Sherman,Clinton,United States,35.339839,-99.200499
1558,Carson City,Carson City,United States,39.192306,-119.732583
1559,Cochstedt,Cochstedt,Germany,51.854992,11.418889
1560,Coast Guard Heliport,Cape Spencer,Canada,58.199069,-136.638811
1561,Municipal,Creston,United States,41.021444,-94.363306
1562,Casuarito,Casuarito,Colombia,5.833,-68.133
1563,Cassilandia,Cassilandia,Brazil,-19.144167,-51.688333
1564,Castaway,Castaway,Fiji,-17.733333,177.126944
1565,Santa Cruz Do Sul,Santa Cruz Do Sul,Brazil,-29.71666667,-52.43333333
1566,Memorial,Crossville,United States,35.951292,-85.084978
1567,Colorado do Oeste,Colorado do Oeste,Brazil,-13.017,-61.167
1568,Changsha,Changsha,China,28.069167,112.957222
1569,Cheboksary,Cheboksary,Russian Federation,56.090269,47.34725
1570,Brig D Hector Eduardo Ruiz,Coronel Suarez,Argentina,-37.446111,-61.889297
1571,Fontanarossa,Catania,Italy,37.466781,15.0664
1572,Cut Bank,Cut Bank,United States,48.608354,-112.376146
1573,Catamarca,Catamarca,Argentina,-28.593214,-65.750924
1574,Chitre,Chitre,Panama,7.987836,-80.409739
1575,Carti,Carti,Panama,9.45,-78.967
1576,Coatepeque Airport,Coatepeque,Guatemala,14.694167,-91.8825
1577,Rafael Nunez,Cartagena,Colombia,10.4425,-75.512778
1578,Chestercounty Carlson,Coatesville,United States,39.978972,-75.865472
1579,Cuito Cuanavale,Cuito Cuanavale,Angola,-15.160278,19.156111
1580,Canton,Canton,United States,43.308889,-96.571
1581,Charleville,Charleville,Australia,-26.413334,146.2625
1582,Chetumal,Chetumal,Belize,18.504667,-88.326847
1583,Cooktown,Cooktown,Australia,-15.444722,145.184444
1584,Peconic River,Calverton,United States,40.915098,-72.791906
1585,Carutapera,Carutapera,Brazil,-1.250277,-46.017223
1586,Do Palmar,Santa Vitoria,Brazil,-33.501666,-53.345
1587,Cattle Creek,Cattle Creek,Australia,-17.6075,131.549722
1588,New Chitose Airport,Sapporo,Japan,42.7752,141.692283
1589,Le Castellet,Le Castellet,France,43.252222,5.786111
1590,Shuangliu,Chengdu,China,30.578528,103.947086
1591,Cottonwood,Cottonwood,United States,34.730056,-112.035111
1592,Cortland,Cortland,United States,42.592645,-76.214883
1593,Cross City,Cross City,United States,29.635528,-83.10475
1594,Sampson County,Clinton,United States,34.974939,-78.365629
1595,Ciudad Constitucion,Ciudad Constitucion,Mexico,25.053756,-111.614883
1596,Owens Field,Columbia,United States,33.970472,-80.99525
1597,Camilo Dazo,Cucuta,Colombia,7.931389,-72.514167
1598,Caloundra,Caloundra,Australia,-26.803333,153.105
1599,Cuenca,Cuenca,Ecuador,-2.889467,-78.984397
1600,Levaldigi,Cuneo,Italy,44.547019,7.623217
1601,Cudal,Cudal,Australia,-33.277777,148.763056
1602,Municipal,Cushing,United States,35.949925,-96.773053
1603,Currillo,Currillo,Colombia,4.667,-72
1604,Culion,Culion,Philippines,11.85,119.933
1605,Caye Caulker,Caye Caulker,Belize,17.734722,-88.0325
1606,Fedl De Bachigualato,Culiacan,Mexico,24.764547,-107.474717
1607,Cumana,Cumana,Venezuela,10.450333,-64.130472
1608,Cancъn International,Cancun,Mexico,21.036528,-86.877083
1609,Caruru,Caruru,Colombia,0.924993,-70.771111
1610,Carupano,Carupano,Venezuela,10.660014,-63.261681
1611,Coen,Coen,Australia,-13.760833,143.113611
1612,Hato International Airport,Curacao,Netherlands Antilles,12.188853,-68.959803
1613,Municipal,Columbus,United States,31.823711,-107.626967
1614,Cutral,Cutral,Argentina,-38.939683,-69.264642
1615,Gen Fierro Villalobos,Chihuahua,Mexico,28.702875,-105.964567
1616,Casigua,Casigua,Venezuela,8.756389,-72.536589
1617,Cube Cove,Cube Cove,United States,58.35,-133.7666667
1618,Cuddihy Field,Corpus Christi,United States,27.72114,-97.512771
1619,Cue,Cue,Australia,-27.451667,117.9175
1620,Velazco Astete,Cuzco,Peru,-13.535722,-71.938781
1621,Civic Ar Heli,Pittsburgh,United States,0,0
1622,Chungribu,Chungribu,Papua New Guinea,-4.8,144.7
1623,Cleve,Cleve,Australia,-33.709722,136.504722
1624,Covenas,Covenas,Colombia,9.400925,-75.691317
1625,Courchevel,Courchevel,France,45.396667,6.633611
1626,Cincinnati/northern Kentucky,"Covington, KY",United States,39.048837,-84.667822
1627,Caviahue,Caviahue,Argentina,-37.851375,-71.009247
1628,Caleta Olivia,Caleta Olivia,Argentina,-46.433,-67.517
1629,General Mariano Matamoros Airport,Cuernavaca,Mexico,18.834764,-99.2613
1630,Cape Vogel,Cape Vogel,Papua New Guinea,-9.667,150.017
1631,Ciudad Victoria,Ciudad Victoria,Mexico,23.703336,-98.956486
1632,Municipal,Clovis,United States,34.425139,-103.079278
1633,Albany,Albany,United States,44.497111,-123.289528
1634,Carnarvon,Carnarvon,Australia,-24.880556,113.672222
1635,Hughes,Culver City,United States,34.01666667,-118.4
1636,Cannon AFB,Clovis,United States,34.382855,-103.322175
1637,West Midlands International,Coventry,United Kingdom,52.369722,-1.479722
1638,Corvo Island,Corvo Island,Portugal,39.671389,-31.116667
1639,Central Wisconsin,Wausau,United States,44.777624,-89.666778
1640,Afonso Pena International Airport,Curitiba,Brazil,-25.528475,-49.175775
1641,Chernovtsy,Chernovtsy,Ukraine,48.259322,25.980831
1642,Callaway Gardens,Callaway Gardens,United States,32.83333333,-84.88333333
1643,Clinton,Clinton,United States,41.831111,-90.329139
1644,Cardiff-wales Arpt,Cardiff,United Kingdom,51.396667,-3.343333
1645,Ft Wolter AAF,Mineral Wells,Indonesia,-5.133333333,137.5333333
1646,Campbellpore,Campbellpore,Pakistan,33.867,72.4
1647,Cowarie,Cowarie,Australia,-27.712778,138.328056
1648,Center Island,Center Island,China,48.490101,-122.832121
1649,Cowra,Cowra,Australia,-33.844722,148.648889
1650,Corowa,Corowa,Australia,-35.994722,146.356667
1651,Caicara Del Orinoco,Caicara Del Orinoco,Venezuela,7.626078,-66.164917
1652,Chitina Arpt,Chitina,United States,61.582859,-144.427097
1653,Coldfoot,Coldfoot,United States,67.252179,-150.203878
1654,Coal Harbour,Vancouver,Canada,49.289722,-123.115833
1655,Cassidy International Airport,Christmas Island,Kiribati,1.986161,-157.349778
1656,Campo Dos Bugres,Caxias Do Sul,Brazil,-29.197064,-51.187536
1657,International,Calexico,United States,32.669503,-115.513328
1658,Candala,Candala,Somalia,11.5,49.917
1659,Montgomery Co,Conroe,United States,30.352361,-95.414528
1660,Tunggul Wulung,Cilacap,Indonesia,-7.645056,109.033911
1661,Christmas Creek,Christmas Creek,Australia,-18.883,125.917
1662,Nah Trang (No longer in operation),Nha Trang,Vietnam,11.998153,109.219372
1663,Charters Towers,Charters Towers,Australia,-20.043056,146.273056
1664,Cat Cays,Cat Cays,Bahamas,25.568,-79.292
1665,Les Cayes,Les Cayes,Haiti,18.271103,-73.788289
1666,Gerrard-Smith,Cayman Brac Is,Cayman Islands,19.686981,-79.882789
1667,Caye Chapel,Caye Chapel,Belize,17.700833,-88.041111
1668,Crystal Lake,Crystal Lake,United States,41.21027778,-75.83222222
1669,Chefornak SPB,Chefornak,United States,60.149226,-164.285632
1670,Corryong,Corryong,Australia,-36.182778,147.887778
1671,Chiayi,Chiayi,Taiwan,23.461779,120.39283
1672,Coyoles,Coyoles,Honduras,15.433,-86.667
1673,Chatham SPB,Chatham,Canada,57.514938,-134.946215
1674,Cayo Largo Del Sur,Cayo Largo Del Sur,Cuba,21.616453,-81.545989
1675,Calbayog,Calbayog,Philippines,12.072706,124.545092
1676,Laguna De Los Patos,Colonia,Uruguay,-34.456408,-57.770617
1677,Cheyenne,Cheyenne,United States,41.155639,-104.810472
1678,Intermediate,Yakataga,United States,60.082012,-142.493485
1679,Cuyo,Cuyo,Philippines,10.858056,121.069444
1680,Yakut,Cherskiy,Russian Federation,68.740556,161.338333
1681,Cauayan,Cauayan,Philippines,16.929861,121.753036
1682,Chichen Itza,Chichen Itza,Mexico,20.641294,-88.446219
1683,Carlos Ruhl,Cruz Alta,Brazil,-28.717,-53.633
1684,Copper Centre,Copper Centre,Italy,61.94119,-145.294081
1685,Coro,Coro,Venezuela,11.414867,-69.681656
1686,Cape Romanzof,Cape Romanzof,United States,61.781808,-166.036965
1687,Corozal,Corozal,Belize,18.367,-88.4
1688,Corazon De Jesus,Corazon De Jesus,Panama,9.433,-78.583
1689,Cascade Locks/Stevens,Cascade Locks,United States,45.676944,-121.878889
1690,Ain El Bey,Constantine,Algeria,36.285278,6.619167
1691,Cozumel,Cozumel,Mexico,20.522403,-86.925644
1692,Chisana Field,Chisana,United States,62.07119,-142.048374
1693,Chistochina,Chistochina,United States,62.563473,-144.668836
1694,Cape Pole,Cape Pole,United States,55.96629,-133.79672
1695,Intl. Airpt. Cruzeiro Do Sul,Cruzeiro Do Sul,Brazil,-7.599906,-72.769489
1696,Carrizo Springs,Carrizo Springs,United States,28.522251,-99.823635
1697,Corozal,Corozal,Colombia,9.333333,-75.283333
1698,Czestochowa,Czestochowa,Poland,50.885,19.204722
1699,Changzhou,Changzhou,China,31.919722,119.778611
1700,Cluny,Cluny,Australia,-24.511389,139.6175
1701,Campo,Campo,Haiti,18.45,-72.1
1702,Davison AAF,Fort Belvoir,United States,38.715,-77.181
1703,Regional,Daytona Beach,United States,29.179917,-81.058056
1704,Zia International,Dhaka,Bangladesh,23.843333,90.397781
1705,Da Nang,Da Nang,Vietnam,16.043917,108.19937
1706,Daparizo,Daparizo,India,27.985,94.223
1707,Daup,Daup,Papua New Guinea,-4.917,145.967
1708,Barstow-Daggett,Daggett,United States,34.853722,-116.786694
1709,Dathina,Dathina,Yemen,13.867,46.133
1710,Darjeeling,Darjeeling,India,26.75,88.25
1711,Dauan Island,Dauan Island,Australia,-9.418,142.542
1712,Dakhla,Dakhla Oasis,Egypt,25.411608,29.003058
1713,Love Field,Dallas,United States,32.847111,-96.851778
1714,International,Damascus,Syria,33.410635,36.514267
1715,Municipal,Danville,United States,36.572861,-79.336111
1716,Dabo,Dabo,Eritrea,13.13333333,42.16666667
1717,Darchula,Darchula,Nepal,29.669186,80.548416
1718,International,Dar Es Salaam,Tanzania,-6.878111,39.202625
1719,Great Bear Lake,Great Bear Lake,Canada,66,-1
1720,Datong,Datong,China,40.060278,113.482222
1721,Daru,Daru,Papua New Guinea,-9.086756,143.207939
1722,Enrique Malek,David,Panama,8.391003,-82.434992
1723,Daxian,Daxian,China,31.3,107.5
1724,James Cox Dayton Intl,"Dayton, Oh",United States,39.902251,-84.21941
1725,Darwaz,Darwaz,Afghanistan,38.461703,70.881783
1726,Dalbandin,Dalbandin,Pakistan,28.875278,64.403889
1727,Alalamain Intl.,Dabaa City,Egypt,30.15,28.08333333
1728,Dhanbad,Dhanbad,India,23.834044,86.425261
1729,Debra Marcos,Debra Marcos,Ethiopia,10.321111,37.741667
1730,Municipal,Dublin,United States,32.564417,-82.985278
1731,Dubbo,Dubbo,Australia,-32.216667,148.574722
1732,Debepare,Debepare,Papua New Guinea,-6.3,141.9
1733,Municipal,Dubuque,United States,42.402,-90.709472
1734,Dubois,Dubois,United States,44.162361,-112.220667
1735,Debra Tabor,Debra Tabor,Ethiopia,11.967,38
1736,Dambulu Oya Tank,Dambula,Mozambique,-21.52277778,32.89611111
1737,Dubrovnik,Dubrovnik,Croatia,42.561353,18.268244
1738,Dalby,Dalby,Australia,-27.155278,151.267222
1739,Reagan Washington National,"Washington, DC",United States,38.852083,-77.037722
1740,Cane Field,Roseau,Dominica,15.336719,-61.392211
1741,Rafsu Decimomannu,Decimomannu,Italy,39.354222,8.972481
1742,Dahl Creek Arpt,Dahl Creek,United States,66.943338,-156.904674
1743,Mazamet,Castres,France,43.554961,2.290592
1744,Decatur Hi-Way,Decatur,United States,40.837548,-84.862464
1745,Duncan Town,Duncan Town,Bahamas,22.181803,-75.729456
1746,Pyor,Decatur,United States,34.654056,-86.945361
1747,Dodge City Municipal,Dodge City,United States,37.763122,-99.965424
1748,Dandong,Dandong,China,40.025556,124.286667
1749,Daydream Is,Daydream Is,Australia,-20.256,148.814
1750,Dodoima,Dodoima,Papua New Guinea,-8.167,147.85
1751,Delta Downs,Delta Downs,Australia,-16.991944,141.321944
1752,Dorado Beach,Dorado,Puerto Rico,18.45,-66.283
1753,Dadu,Dadu,Pakistan,26.733,67.783
1754,Dera Ghazi Khan,Dera Ghazi Khan,Pakistan,29.961011,70.485925
1755,Debrecen,Debrecen,Hungary,47.488917,21.615333
1756,Decatur Arpt,Decatur,United States,39.834562,-88.865689
1757,Dehra Dun,Dehra Dun,India,30.189689,78.180256
1758,Dezful,Dezful,Iran,32.434444,48.39764
1759,Municipal,Decorah,United States,43.2755,-91.739389
1760,Denis Island,Denis Island,Seychelles,-3.802222,55.666944
1761,Indira Gandhi Intl,New Delhi,India,28.568728,77.112136
1762,Dembidollo,Dembidollo,Ethiopia,8.554,34.858
1763,Denver International,Denver,United States,39.861656,-104.673178
1764,Hyatt Regency H/P,Dearborn,United States,42.31277778,-83.21888889
1765,Deparizo,Deparizo,Iran,31.01611111,50.07388889
1766,Derim,Derim,Papua New Guinea,-6.133,147.1
1767,Desroches,Desroches,Seychelles,-5.696697,53.655844
1768,Detroit City,Detroit,United States,42.409194,-83.009861
1769,Al Jafrah,Deirezzor,Syria,35.285374,40.175961
1770,Memorial,Defiance,United States,41.3375,-84.428806
1771,Drumduff,Drumduff,Australia,-16.053,143.012
1772,Dallas/Fort Worth International,"Dallas, TX",United States,32.896828,-97.037996
1773,Dangriga,Dangriga,Belize,17.183,-88.583
1774,Danger Bay,Danger Bay,United States,58.08333333,-152.75
1775,Degahbur,Degahbur,Ethiopia,8.233,43.583
1776,Dalgaranga,Dalgaranga,Australia,-27.76666667,117.0333333
1777,Mudgee,Mudgee,Australia,-32.5625,149.611111
1778,Bisbee-douglas International,Douglas,United States,31.46888889,-109.6536111
1779,Daugo,Daugo,Papua New Guinea,68.032111,-162.899194
1780,Dugong,Dugong,Philippines,6.900277778,124.8547222
1781,Douglas Municipal,Douglas,Chad,31.342603,-109.506454
1782,Dongguan,Dongguan,China,27.06666667,105.2
1783,NAF,Dahlgren,Norway,38.332878,-77.037011
1784,Guadalupe Victoria,Durango,Mexico,24.124194,-104.528014
1785,Daugavpils,Daugavpils,Latvia,55.942499,26.668333
1786,Dargaville,Dargaville,New Zealand,-35.939722,173.893611
1787,Dumaguete,Dumaguete,Philippines,9.333714,123.300472
1788,Dedougou,Dedougou,Burkina Faso,12.459,-3.49
1789,Converse County,Douglas,United States,42.797194,-105.385833
1790,Dhahran,Dhahran,Saudi Arabia,26.265417,50.152027
1791,Durham Downs,Durham Downs,Australia,-27.076111,141.898889
1792,Al Dhafra Military Apt,Abu Dhabi,United Arab Emirates,24.248249,54.547722
1793,Dhangarhi,Dhangarhi,Nepal,28.753333,80.581944
1794,Dhala,Dhala,Yemen,13.733,44.733
1795,Gaggal Airport,Dharamsala,India,32.165118,76.263417
1796,Dothan Arpt,Dothan,United States,31.321021,-85.449479
1797,De Kooy/Den Helder Airport,Den Helder,Netherlands,52.923353,4.780625
1798,Dalhart,Dalhart,Djibouti,36.022477,-102.547387
1799,Dibrugarh,Dibrugarh,India,27.483853,95.016922
1800,Dili City Heliport,Dili,Indonesia,-8.559,125.537
1801,Antsiranana/Arrachart,Antsiranana,Madagascar,-12.3494,49.291747
1802,Diqing,Diqing,China,27.793611,99.677222
1803,Dijon,Dijon,France,47.265833,5.095
1804,Dickinson,Dickinson,United States,46.797333,-102.801861
1805,Presidente Nicolau Lobato International Airport,Dili,Indonesia,-8.546417,125.524833
1806,Dimbokro,Dimbokro,Cote D&#039;Ivoire,6.651667,-4.640556
1807,Dien Bien,Dien Bien Phu,Vietnam,21.397481,103.007831
1808,Diomede Island,Diomede Island,United States,65.758611,-168.953056
1809,Diapaga,Diapaga,Burkina Faso,12.060278,1.784722
1810,Divinopolis,Divinopolis,Brazil,-20.180714,-44.870889
1811,Aba Tenna D Yilma,Dire Dawa,Ethiopia,9.6247,41.854203
1812,Loubomo,Loubomo,Congo,-4.206111,12.659722
1813,Diu,Diu,India,20.717,70.917
1814,Divo,Divo,Cote D&#039;Ivoire,5.833,-5.383
1815,Mawella Lagoon,Dickwella,Sri Lanka,6.966666667,81
1816,Diyarbakir,Diyarbakir,Turkey,37.893897,40.201019
1817,Djougou,Djougou,Benin,9.692,1.637
1818,Sultan Taha Syarifudn,Jambi,Indonesia,-1.638017,103.644378
1819,Djerba-zarzis,Djerba,Tunisia,33.875031,10.775461
1820,Inedbirenne,Djanet,Algeria,24.293056,9.451944
1821,Sentani,Jayapura,Indonesia,-2.576953,140.516372
1822,Djambala,Djambala,Congo,-2.533,14.75
1823,Delta Junction,Delta Junction,United States,64.050438,-145.717326
1824,Daloa,Daloa,Cote D&#039;Ivoire,6.792808,-6.473189
1825,Djupivogur,Djupivogur,Iceland,64.644166,-14.282778
1826,Dunk Island,Dunk Island,Australia,-17.939722,146.141944
1827,Dunkirk,Dunkirk,United States,42.493335,-79.272042
1828,Dakar-Yoff-Lйopold Sйdar Senghor International,Dakar,Senegal,14.739708,-17.490225
1829,Dikson,Dikson,Russian Federation,73.517778,80.378889
1830,Docker River,Docker River,Australia,-24.859444,129.121944
1831,Douala,Douala,Cameroon,4.006081,9.719481
1832,Dalian,Dalian,China,38.965667,121.5386
